0,1
1,2
2,3
3,45
4,3
5,6
6,44
7,8
8,9
9,10
10,56
11,57
12,58
13,12
14,15
15,16
16,17
17,18
18,19
19,20
20,20
21,20
22,21
23,22
24,23
25,24
26,25
27,26
28,27
29,28
30,29
31,32
32,47
33,32
34,33
35,36
36,46
37,36
38,37
39,38
40,41
41,45
42,43
43,53
44,8
45,44
46,47
47,48
48,27
49,39
50,51
51,38
52,37
53,9
54,55
55,56
56,57
57,58
58,59
59,60
60,22
