0,1,49,50,51
1,49,50,51
2,1,49,50,51
3,2,1,49,50,51
4,3,2,1,49,50,51
5,4,3,2,1,49,50,51
6,44,45,41,40,39,38,51
7,8,44,45,41,40,39,38,51
8,44,45,41,40,39,38,51
9,53,43,42,41,40,39,38,51
10,9,53,43,42,41,40,39,38,51
11,10,9,53,43,42,41,40,39,38,51
12,11,10,9,53,43,42,41,40,39,38,51
13,12,11,10,9,53,43,42,41,40,39,38,51
14,13,12,11,10,9,53,43,42,41,40,39,38,51
15,14,13,12,11,10,9,53,43,42,41,40,39,38,51
16,15,14,13,12,11,10,9,53,43,42,41,40,39,38,51
17,16,15,14,13,12,11,10,9,53,43,42,41,40,39,38,51
18,19,20,21,22,23,24,25,26,27,48,47,46,36,37,38,51
19,20,21,22,23,24,25,26,27,48,47,46,36,37,38,51
20,21,22,23,24,25,26,27,48,47,46,36,37,38,51
21,22,23,24,25,26,27,48,47,46,36,37,38,51
22,23,24,25,26,27,48,47,46,36,37,38,51
23,24,25,26,27,48,47,46,36,37,38,51
24,25,26,27,48,47,46,36,37,38,51
25,26,27,48,47,46,36,37,38,51
26,27,48,47,46,36,37,38,51
27,48,47,46,36,37,38,51
28,29,48,47,46,36,37,38,51
29,48,47,46,36,37,38,51
30,31,32,33,46,36,37,38,51
31,32,33,46,36,37,38,51
32,33,46,36,37,38,51
33,46,36,37,38,51
34,35,36,37,38,51
35,36,37,38,51
36,37,38,51
37,38,51
38,51
39,38,51
40,39,38,51
41,40,39,38,51
42,41,40,39,38,51
43,42,41,40,39,38,51
44,45,41,40,39,38,51
45,41,40,39,38,51
46,36,37,38,51
47,46,36,37,38,51
48,47,46,36,37,38,51
49,50,51
50,51
52,51
53,43,42,41,40,39,38,51
54,53,43,42,41,40,39,38,51
55,54,53,43,42,41,40,39,38,51
56,55,54,53,43,42,41,40,39,38,51
57,56,55,54,53,43,42,41,40,39,38,51
58,57,56,55,54,53,43,42,41,40,39,38,51
59,58,57,56,55,54,53,43,42,41,40,39,38,51
60,22,23,24,25,26,27,48,47,46,36,37,38,51
